t_ms,condition,mode,band,f_lo,f_hi,energyN,threshold,hysteresis,cooldown_ms
199413,baseline,FILE,0,0.00,200.00,0.242395,20.914,1.010,120
199413,baseline,FILE,1,200.00,800.00,0.250496,79.463,1.010,120
199929,baseline,FILE,0,0.00,200.00,0.076208,20.914,1.010,120
199979,baseline,FILE,2,800.00,3000.00,0.013593,86.271,1.010,120
200228,baseline,FILE,0,0.00,200.00,0.407541,20.914,1.010,120
200228,baseline,FILE,1,200.00,800.00,0.028512,79.463,1.010,120
200228,baseline,FILE,3,3000.00,8000.00,0.031580,42.194,1.060,120
201113,baseline,FILE,0,0.00,200.00,0.226619,20.914,1.010,120
201113,baseline,FILE,1,200.00,800.00,0.278506,79.463,1.010,120
201113,baseline,FILE,2,800.00,3000.00,0.029654,86.271,1.010,120
201113,baseline,FILE,3,3000.00,8000.00,0.135565,42.194,1.060,120
201379,baseline,FILE,1,200.00,800.00,0.141169,79.463,1.010,120
201594,baseline,FILE,0,0.00,200.00,0.134139,20.914,1.010,120
201595,baseline,FILE,1,200.00,800.00,0.229253,79.463,1.010,120
201595,baseline,FILE,2,800.00,3000.00,0.136493,86.271,1.010,120
201595,baseline,FILE,3,3000.00,8000.00,0.159749,42.194,1.060,120
201894,baseline,FILE,0,0.00,200.00,0.044740,20.914,1.010,120
201945,baseline,FILE,2,800.00,3000.00,0.045197,86.271,1.010,120
201945,baseline,FILE,3,3000.00,8000.00,0.139682,42.194,1.060,120
202211,baseline,FILE,3,3000.00,8000.00,0.111881,42.194,1.060,120
202262,baseline,FILE,2,800.00,3000.00,0.057865,86.271,1.010,120
202478,baseline,FILE,2,800.00,3000.00,0.067802,86.271,1.010,120
202529,baseline,FILE,1,200.00,800.00,0.072634,79.463,1.010,120
202796,baseline,FILE,0,0.00,200.00,0.079728,20.914,1.010,120
202846,baseline,FILE,2,800.00,3000.00,0.070852,86.271,1.010,120
203095,baseline,FILE,3,3000.00,8000.00,0.091550,42.194,1.060,120
203162,baseline,FILE,2,800.00,3000.00,0.011109,86.271,1.010,120
203212,baseline,FILE,1,200.00,800.00,0.052888,79.463,1.010,120
203311,baseline,FILE,0,0.00,200.00,0.022720,20.914,1.010,120
203364,baseline,FILE,1,200.00,800.00,0.024137,79.463,1.010,120
203364,baseline,FILE,3,3000.00,8000.00,0.051735,42.194,1.060,120
203413,baseline,FILE,2,800.00,3000.00,0.004244,86.271,1.010,120
203612,baseline,FILE,0,0.00,200.00,0.350788,20.914,1.010,120
203612,baseline,FILE,3,3000.00,8000.00,0.021133,42.194,1.060,120
203664,baseline,FILE,1,200.00,800.00,0.022975,79.463,1.010,120
203980,baseline,FILE,0,0.00,200.00,0.125023,20.914,1.010,120
204445,baseline,FILE,0,0.00,200.00,0.047317,20.914,1.010,120
204445,baseline,FILE,1,200.00,800.00,0.104806,79.463,1.010,120
204496,baseline,FILE,2,800.00,3000.00,0.025360,86.271,1.010,120
204496,baseline,FILE,3,3000.00,8000.00,0.093148,42.194,1.060,120
205011,baseline,FILE,0,0.00,200.00,0.099952,20.914,1.010,120
205012,baseline,FILE,3,3000.00,8000.00,0.007292,42.194,1.060,120
205280,baseline,FILE,0,0.00,200.00,0.419422,20.914,1.010,120
205281,baseline,FILE,3,3000.00,8000.00,0.058047,42.194,1.060,120
205379,baseline,FILE,2,800.00,3000.00,0.002499,86.271,1.010,120
205531,baseline,FILE,2,800.00,3000.00,0.047706,86.271,1.010,120
205531,baseline,FILE,3,3000.00,8000.00,0.043402,42.194,1.060,120
205898,baseline,FILE,2,800.00,3000.00,0.012184,86.271,1.010,120
205898,baseline,FILE,3,3000.00,8000.00,0.025980,42.194,1.060,120
206165,baseline,FILE,0,0.00,200.00,0.400233,20.914,1.010,120
206166,baseline,FILE,1,200.00,800.00,0.202465,79.463,1.010,120
206166,baseline,FILE,2,800.00,3000.00,0.008172,86.271,1.010,120
206166,baseline,FILE,3,3000.00,8000.00,0.075997,42.194,1.060,120
206416,baseline,FILE,3,3000.00,8000.00,0.057687,42.194,1.060,120
206732,baseline,FILE,0,0.00,200.00,0.143816,20.914,1.010,120
206732,baseline,FILE,3,3000.00,8000.00,0.018402,42.194,1.060,120
206997,baseline,FILE,0,0.00,200.00,0.420973,20.914,1.010,120
206997,baseline,FILE,1,200.00,800.00,0.074529,79.463,1.010,120
206997,baseline,FILE,2,800.00,3000.00,0.008213,86.271,1.010,120
206997,baseline,FILE,3,3000.00,8000.00,0.067763,42.194,1.060,120
207569,baseline,FILE,2,800.00,3000.00,0.006390,86.271,1.010,120
207569,baseline,FILE,3,3000.00,8000.00,0.020633,42.194,1.060,120
207701,baseline,FILE,3,3000.00,8000.00,0.014026,42.194,1.060,120
207786,baseline,FILE,2,800.00,3000.00,0.005795,86.271,1.010,120
207835,baseline,FILE,0,0.00,200.00,0.213311,20.914,1.010,120
207835,baseline,FILE,1,200.00,800.00,0.181440,79.463,1.010,120
208348,baseline,FILE,1,200.00,800.00,0.057224,79.463,1.010,120
208413,baseline,FILE,0,0.00,200.00,0.405633,20.914,1.010,120
208413,baseline,FILE,2,800.00,3000.00,0.065841,86.271,1.010,120
208982,baseline,FILE,1,200.00,800.00,0.142981,79.463,1.010,120
208982,baseline,FILE,2,800.00,3000.00,0.029010,86.271,1.010,120
209246,baseline,FILE,3,3000.00,8000.00,0.011220,42.194,1.060,120
209397,baseline,FILE,2,800.00,3000.00,0.015663,86.271,1.010,120
209496,baseline,FILE,0,0.00,200.00,0.266550,20.914,1.010,120
209496,baseline,FILE,1,200.00,800.00,0.116630,79.463,1.010,120
209497,baseline,FILE,3,3000.00,8000.00,0.061368,42.194,1.060,120
209564,baseline,FILE,2,800.00,3000.00,0.034509,86.271,1.010,120
209764,baseline,FILE,3,3000.00,8000.00,0.061404,42.194,1.060,120
210081,baseline,FILE,0,0.00,200.00,0.060708,20.914,1.010,120
210082,baseline,FILE,3,3000.00,8000.00,0.009541,42.194,1.060,120
210298,baseline,FILE,1,200.00,800.00,0.008397,79.463,1.010,120
210298,baseline,FILE,3,3000.00,8000.00,0.007955,42.194,1.060,120
210348,baseline,FILE,0,0.00,200.00,0.342416,20.914,1.010,120
210399,baseline,FILE,2,800.00,3000.00,0.010846,86.271,1.010,120
210647,baseline,FILE,1,200.00,800.00,0.132412,79.463,1.010,120
210815,baseline,FILE,2,800.00,3000.00,0.006538,86.271,1.010,120
210915,baseline,FILE,3,3000.00,8000.00,0.031554,42.194,1.060,120
210965,baseline,FILE,2,800.00,3000.00,0.024484,86.271,1.010,120
211065,baseline,FILE,3,3000.00,8000.00,0.026196,42.194,1.060,120
211130,baseline,FILE,1,200.00,800.00,0.023287,79.463,1.010,120
211182,baseline,FILE,0,0.00,200.00,0.007284,20.914,1.010,120
211182,baseline,FILE,2,800.00,3000.00,0.042322,86.271,1.010,120
211431,baseline,FILE,3,3000.00,8000.00,0.106247,42.194,1.060,120
211547,baseline,FILE,1,200.00,800.00,0.072592,79.463,1.010,120
211747,baseline,FILE,0,0.00,200.00,0.030295,20.914,1.010,120
211747,baseline,FILE,1,200.00,800.00,0.031986,79.463,1.010,120
211747,baseline,FILE,3,3000.00,8000.00,0.032790,42.194,1.060,120
212283,baseline,FILE,3,3000.00,8000.00,0.043612,42.194,1.060,120
212597,baseline,FILE,3,3000.00,8000.00,0.044149,42.194,1.060,120
212847,baseline,FILE,0,0.00,200.00,0.229604,20.914,1.010,120
212848,baseline,FILE,1,200.00,800.00,0.121954,79.463,1.010,120
212848,baseline,FILE,3,3000.00,8000.00,0.035718,42.194,1.060,120
213114,baseline,FILE,3,3000.00,8000.00,0.031113,42.194,1.060,120
213265,baseline,FILE,1,200.00,800.00,0.045800,79.463,1.010,120
213415,baseline,FILE,0,0.00,200.00,0.071695,20.914,1.010,120
213416,baseline,FILE,3,3000.00,8000.00,0.011908,42.194,1.060,120
213680,baseline,FILE,0,0.00,200.00,0.284193,20.914,1.010,120
213680,baseline,FILE,3,3000.00,8000.00,0.009216,42.194,1.060,120
214564,baseline,FILE,0,0.00,200.00,0.388231,20.914,1.010,120
214565,baseline,FILE,1,200.00,800.00,0.154156,79.463,1.010,120
214565,baseline,FILE,3,3000.00,8000.00,0.070802,42.194,1.060,120
214832,baseline,FILE,3,3000.00,8000.00,0.034063,42.194,1.060,120
215149,baseline,FILE,0,0.00,200.00,0.124958,20.914,1.010,120
215150,baseline,FILE,3,3000.00,8000.00,0.026081,42.194,1.060,120
215398,baseline,FILE,0,0.00,200.00,0.420163,20.914,1.010,120
215398,baseline,FILE,1,200.00,800.00,0.013230,79.463,1.010,120
215398,baseline,FILE,3,3000.00,8000.00,0.073895,42.194,1.060,120
215665,baseline,FILE,3,3000.00,8000.00,0.037513,42.194,1.060,120
215965,baseline,FILE,3,3000.00,8000.00,0.025086,42.194,1.060,120
216231,baseline,FILE,0,0.00,200.00,0.400307,20.914,1.010,120
216231,baseline,FILE,1,200.00,800.00,0.167660,79.463,1.010,120
216231,baseline,FILE,3,3000.00,8000.00,0.066927,42.194,1.060,120
216799,baseline,FILE,0,0.00,200.00,0.037605,20.914,1.010,120
216799,baseline,FILE,3,3000.00,8000.00,0.020275,42.194,1.060,120
216850,baseline,FILE,1,200.00,800.00,0.023861,79.463,1.010,120
217066,baseline,FILE,0,0.00,200.00,0.245215,20.914,1.010,120
217066,baseline,FILE,1,200.00,800.00,0.013850,79.463,1.010,120
217066,baseline,FILE,3,3000.00,8000.00,0.029467,42.194,1.060,120
217684,baseline,FILE,1,200.00,800.00,0.040995,79.463,1.010,120
217684,baseline,FILE,3,3000.00,8000.00,0.037908,42.194,1.060,120
