t_ms,condition,mode,band,f_lo,f_hi,energyN,threshold,hysteresis,cooldown_ms
172180,baseline,FILE,3,3000.00,8000.00,0.008994,73.486,1.150,120
172189,baseline,FILE,4,8000.00,20000.00,0.006783,17.416,1.150,120
173075,baseline,FILE,0,0.00,200.00,0.356920,19.155,1.150,120
173957,baseline,FILE,0,0.00,200.00,0.307059,19.155,1.150,120
174035,baseline,FILE,1,200.00,800.00,0.057199,136.322,1.150,120
174035,baseline,FILE,2,800.00,3000.00,0.035847,88.731,1.150,120
174035,baseline,FILE,3,3000.00,8000.00,0.005960,73.486,1.150,120
174263,baseline,FILE,2,800.00,3000.00,0.044497,88.731,1.150,120
174846,baseline,FILE,0,0.00,200.00,0.400106,19.155,1.150,120
174846,baseline,FILE,1,200.00,800.00,0.002238,136.322,1.150,120
174895,baseline,FILE,2,800.00,3000.00,0.014284,88.731,1.150,120
174896,baseline,FILE,4,8000.00,20000.00,0.026032,17.416,1.150,120
175462,baseline,FILE,2,800.00,3000.00,0.019367,88.731,1.150,120
175562,baseline,FILE,3,3000.00,8000.00,0.005621,73.486,1.150,120
175562,baseline,FILE,4,8000.00,20000.00,0.050447,17.416,1.150,120
175729,baseline,FILE,0,0.00,200.00,0.130634,19.155,1.150,120
175730,baseline,FILE,1,200.00,800.00,0.087164,136.322,1.150,120
176247,baseline,FILE,0,0.00,200.00,0.048543,19.155,1.150,120
176614,baseline,FILE,0,0.00,200.00,0.376315,19.155,1.150,120
177130,baseline,FILE,1,200.00,800.00,0.027905,136.322,1.150,120
177130,baseline,FILE,2,800.00,3000.00,0.000703,88.731,1.150,120
177130,baseline,FILE,4,8000.00,20000.00,0.009885,17.416,1.150,120
177345,baseline,FILE,1,200.00,800.00,0.015269,136.322,1.150,120
177345,baseline,FILE,2,800.00,3000.00,0.002957,88.731,1.150,120
177497,baseline,FILE,4,8000.00,20000.00,0.034934,17.416,1.150,120
177547,baseline,FILE,0,0.00,200.00,0.065346,19.155,1.150,120
177547,baseline,FILE,1,200.00,800.00,0.019395,136.322,1.150,120
177547,baseline,FILE,2,800.00,3000.00,0.119609,88.731,1.150,120
177547,baseline,FILE,3,3000.00,8000.00,0.046905,73.486,1.150,120
178078,baseline,FILE,0,0.00,200.00,0.007691,19.155,1.150,120
178380,baseline,FILE,0,0.00,200.00,0.365257,19.155,1.150,120
178381,baseline,FILE,1,200.00,800.00,0.031306,136.322,1.150,120
178381,baseline,FILE,2,800.00,3000.00,0.036282,88.731,1.150,120
178381,baseline,FILE,4,8000.00,20000.00,0.067320,17.416,1.150,120
178479,baseline,FILE,3,3000.00,8000.00,0.044508,73.486,1.150,120
178647,baseline,FILE,0,0.00,200.00,0.130489,19.155,1.150,120
179263,baseline,FILE,2,800.00,3000.00,0.006940,88.731,1.150,120
179314,baseline,FILE,0,0.00,200.00,0.276930,19.155,1.150,120
179314,baseline,FILE,1,200.00,800.00,0.089669,136.322,1.150,120
179314,baseline,FILE,3,3000.00,8000.00,0.080615,73.486,1.150,120
179314,baseline,FILE,4,8000.00,20000.00,0.104170,17.416,1.150,120
179462,baseline,FILE,4,8000.00,20000.00,0.085625,17.416,1.150,120
179830,baseline,FILE,0,0.00,200.00,0.095723,19.155,1.150,120
180145,baseline,FILE,0,0.00,200.00,0.234871,19.155,1.150,120
180981,baseline,FILE,0,0.00,200.00,0.259629,19.155,1.150,120
180981,baseline,FILE,1,200.00,800.00,0.106724,136.322,1.150,120
180981,baseline,FILE,2,800.00,3000.00,0.025135,88.731,1.150,120
180981,baseline,FILE,3,3000.00,8000.00,0.021055,73.486,1.150,120
181047,baseline,FILE,4,8000.00,20000.00,0.044551,17.416,1.150,120
181296,baseline,FILE,3,3000.00,8000.00,0.028113,73.486,1.150,120
181296,baseline,FILE,4,8000.00,20000.00,0.053064,17.416,1.150,120
181346,baseline,FILE,1,200.00,800.00,0.077470,136.322,1.150,120
181497,baseline,FILE,0,0.00,200.00,0.159617,19.155,1.150,120
181497,baseline,FILE,2,800.00,3000.00,0.105147,88.731,1.150,120
181547,baseline,FILE,1,200.00,800.00,0.043117,136.322,1.150,120
181547,baseline,FILE,3,3000.00,8000.00,0.018280,73.486,1.150,120
181614,baseline,FILE,4,8000.00,20000.00,0.068560,17.416,1.150,120
181814,baseline,FILE,0,0.00,200.00,0.063499,19.155,1.150,120
181814,baseline,FILE,1,200.00,800.00,0.010670,136.322,1.150,120
181863,baseline,FILE,2,800.00,3000.00,0.039478,88.731,1.150,120
181863,baseline,FILE,3,3000.00,8000.00,0.011481,73.486,1.150,120
182180,baseline,FILE,2,800.00,3000.00,0.050987,88.731,1.150,120
182380,baseline,FILE,2,800.00,3000.00,0.058149,88.731,1.150,120
182596,baseline,FILE,4,8000.00,20000.00,0.005454,17.416,1.150,120
182695,baseline,FILE,0,0.00,200.00,0.099261,19.155,1.150,120
182729,baseline,FILE,4,8000.00,20000.00,0.092965,17.416,1.150,120
182747,baseline,FILE,1,200.00,800.00,0.098681,136.322,1.150,120
182747,baseline,FILE,2,800.00,3000.00,0.065133,88.731,1.150,120
182747,baseline,FILE,3,3000.00,8000.00,0.064345,73.486,1.150,120
183063,baseline,FILE,2,800.00,3000.00,0.008306,88.731,1.150,120
183232,baseline,FILE,0,0.00,200.00,0.035640,19.155,1.150,120
183529,baseline,FILE,0,0.00,200.00,0.397722,19.155,1.150,120
183630,baseline,FILE,4,8000.00,20000.00,0.002366,17.416,1.150,120
183797,baseline,FILE,4,8000.00,20000.00,0.067473,17.416,1.150,120
184164,baseline,FILE,4,8000.00,20000.00,0.074512,17.416,1.150,120
184364,baseline,FILE,0,0.00,200.00,0.063875,19.155,1.150,120
184414,baseline,FILE,1,200.00,800.00,0.090458,136.322,1.150,120
184414,baseline,FILE,2,800.00,3000.00,0.020959,88.731,1.150,120
184414,baseline,FILE,4,8000.00,20000.00,0.081569,17.416,1.150,120
184880,baseline,FILE,0,0.00,200.00,0.122835,19.155,1.150,120
185197,baseline,FILE,0,0.00,200.00,0.419054,19.155,1.150,120
185313,baseline,FILE,2,800.00,3000.00,0.006560,88.731,1.150,120
185447,baseline,FILE,2,800.00,3000.00,0.070117,88.731,1.150,120
185780,baseline,FILE,2,800.00,3000.00,0.007541,88.731,1.150,120
186079,baseline,FILE,0,0.00,200.00,0.400201,19.155,1.150,120
186079,baseline,FILE,1,200.00,800.00,0.062405,136.322,1.150,120
186079,baseline,FILE,2,800.00,3000.00,0.003471,88.731,1.150,120
186147,baseline,FILE,4,8000.00,20000.00,0.007474,17.416,1.150,120
186597,baseline,FILE,0,0.00,200.00,0.169584,19.155,1.150,120
186914,baseline,FILE,0,0.00,200.00,0.423231,19.155,1.150,120
186914,baseline,FILE,2,800.00,3000.00,0.004273,88.731,1.150,120
186964,baseline,FILE,1,200.00,800.00,0.009315,136.322,1.150,120
187697,baseline,FILE,2,800.00,3000.00,0.001566,88.731,1.150,120
187747,baseline,FILE,0,0.00,200.00,0.245128,19.155,1.150,120
187747,baseline,FILE,1,200.00,800.00,0.050046,136.322,1.150,120
187796,baseline,FILE,3,3000.00,8000.00,0.049942,73.486,1.150,120
187796,baseline,FILE,4,8000.00,20000.00,0.128687,17.416,1.150,120
188063,baseline,FILE,4,8000.00,20000.00,0.047404,17.416,1.150,120
188313,baseline,FILE,0,0.00,200.00,0.406722,19.155,1.150,120
188313,baseline,FILE,1,200.00,800.00,0.077097,136.322,1.150,120
188313,baseline,FILE,2,800.00,3000.00,0.059676,88.731,1.150,120
188313,baseline,FILE,4,8000.00,20000.00,0.091497,17.416,1.150,120
188481,baseline,FILE,3,3000.00,8000.00,0.028857,73.486,1.150,120
188580,baseline,FILE,4,8000.00,20000.00,0.083293,17.416,1.150,120
189297,baseline,FILE,2,800.00,3000.00,0.011442,88.731,1.150,120
189398,baseline,FILE,0,0.00,200.00,0.303298,19.155,1.150,120
189398,baseline,FILE,1,200.00,800.00,0.012041,136.322,1.150,120
189447,baseline,FILE,2,800.00,3000.00,0.029199,88.731,1.150,120
189447,baseline,FILE,3,3000.00,8000.00,0.005784,73.486,1.150,120
189980,baseline,FILE,0,0.00,200.00,0.078877,19.155,1.150,120
190230,baseline,FILE,0,0.00,200.00,0.389693,19.155,1.150,120
190230,baseline,FILE,1,200.00,800.00,0.000696,136.322,1.150,120
190230,baseline,FILE,3,3000.00,8000.00,0.005444,73.486,1.150,120
190298,baseline,FILE,2,800.00,3000.00,0.006847,88.731,1.150,120
190864,baseline,FILE,2,800.00,3000.00,0.030459,88.731,1.150,120
191064,baseline,FILE,0,0.00,200.00,0.020300,19.155,1.150,120
191064,baseline,FILE,1,200.00,800.00,0.042498,136.322,1.150,120
191114,baseline,FILE,3,3000.00,8000.00,0.018200,73.486,1.150,120
191114,baseline,FILE,4,8000.00,20000.00,0.043607,17.416,1.150,120
191248,baseline,FILE,4,8000.00,20000.00,0.092654,17.416,1.150,120
191648,baseline,FILE,0,0.00,200.00,0.045747,19.155,1.150,120
191699,baseline,FILE,1,200.00,800.00,0.090881,136.322,1.150,120
191699,baseline,FILE,2,800.00,3000.00,0.034263,88.731,1.150,120
191699,baseline,FILE,4,8000.00,20000.00,0.095557,17.416,1.150,120
191830,baseline,FILE,4,8000.00,20000.00,0.153137,17.416,1.150,120
191964,baseline,FILE,4,8000.00,20000.00,0.055981,17.416,1.150,120
192732,baseline,FILE,0,0.00,200.00,0.263010,19.155,1.150,120
192732,baseline,FILE,1,200.00,800.00,0.015400,136.322,1.150,120
192732,baseline,FILE,4,8000.00,20000.00,0.002714,17.416,1.150,120
193315,baseline,FILE,0,0.00,200.00,0.090104,19.155,1.150,120
193463,baseline,FILE,4,8000.00,20000.00,0.018612,17.416,1.150,120
193582,baseline,FILE,0,0.00,200.00,0.321101,19.155,1.150,120
